Player,Pos,Team,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary 2019-20,Salary 2020-21,Salary 2021-22,Salary 2022-23,Salary 2023-24,Salary 2023-2024,Signed Using,Guaranteed,Role
Rajon Rondo,PG,Los Angeles Lakers,3.0,6.6,15.9,0.418,2.0,6.0,0.32799999999999996,4.6,9.8,0.473,1.3,2.0,0.659,1.1,5.8,6.9,11.6,1.9,0.1,4.4,2.8,16.5,103.0,108.0,33.0,48.0,984.0,12.4,0.494,0.381,0.125,2.6,12.9,7.9,32.4,1.9,0.2,20.8,18.7,0.2,1.3,1.5,0.073,-1.1,0.0,-1.2,0.2,2564753.0,2619605.0,0.0,0.0,0.0,0.0,NaN,2564753.0,Second Unit
Brandon Clarke,PF,Memphis Grizzlies,3.0,10.9,17.5,0.623,0.9,2.2,0.40399999999999997,10.0,15.3,0.654,3.1,4.0,0.785,3.4,9.2,12.6,3.1,1.1,1.8,2.0,3.5,25.9,129.0,109.0,23.0,50.0,1086.0,21.8,0.67,0.127,0.228,7.7,20.3,14.1,10.1,1.1,3.3,9.3,19.0,3.1,1.3,4.4,0.192,2.8,0.7,3.5,1.5,2478840.0,2602920.0,2726880.0,4343920.0,0.0,0.0,1st Round Pick,5081760.0,Second Unit
De'Anthony Melton,PG,Memphis Grizzlies,8.0,6.8,16.3,0.419,1.7,5.4,0.316,5.1,10.9,0.47,4.0,4.9,0.821,1.7,7.2,8.9,7.3,3.0,0.8,3.6,4.2,19.4,105.0,108.0,21.0,52.0,1011.0,14.6,0.525,0.331,0.3,3.9,15.9,10.0,20.9,3.0,1.5,16.3,19.6,0.4,1.4,1.8,0.086,-1.6,1.8,0.3,0.6,1416852.0,0.0,0.0,0.0,0.0,0.0,NaN,1416852.0,Second Unit
Grayson Allen,SG,Memphis Grizzlies,0.0,7.4,16.5,0.449,3.1,8.5,0.363,4.3,8.0,0.541,2.8,3.3,0.857,0.5,5.7,6.2,4.0,0.6,0.1,2.2,3.4,20.7,111.0,115.0,24.0,30.0,498.0,11.4,0.5770000000000001,0.517,0.19899999999999998,1.1,12.6,7.0,11.8,0.6,0.2,10.7,17.9,0.5,0.3,0.7,0.07,-1.0,-1.5,-2.6,-0.1,2429400.0,2545320.0,4054695.0,0.0,0.0,0.0,1st Round Pick,4974720.0,Second Unit
Marko Guduric,SG,Memphis Grizzlies,0.0,6.0,15.1,0.396,2.5,7.9,0.309,3.5,7.2,0.493,2.3,2.5,0.92,1.4,5.6,7.0,4.4,1.2,0.8,3.5,3.3,16.7,97.0,113.0,24.0,42.0,476.0,8.8,0.515,0.526,0.162,3.1,12.3,7.8,12.4,1.2,1.5,17.9,17.6,-0.2,0.4,0.1,0.012,-2.6,-0.8,-3.4,-0.2,2625000.0,2750000.0,0.0,0.0,0.0,0.0,Bi-annual Exception,5375000.0,Second Unit
Josh Jackson,SG,Memphis Grizzlies,0.0,8.9,20.3,0.439,3.0,9.4,0.319,5.9,10.9,0.542,3.8,5.8,0.659,1.4,6.1,7.6,4.1,2.4,1.2,3.3,5.1,24.6,102.0,109.0,22.0,18.0,357.0,14.0,0.539,0.465,0.284,3.3,13.5,8.5,12.4,2.4,2.2,12.5,23.2,0.0,0.4,0.5,0.062,-1.1,1.2,0.0,0.2,7059480.0,0.0,0.0,0.0,0.0,0.0,1st Round Pick,7059480.0,Second Unit
Malik Beasley,SG,Minnesota Timberwolves,14.0,11.0,23.4,0.47200000000000003,4.9,11.5,0.426,6.1,11.8,0.517,2.1,2.8,0.75,0.9,6.2,7.1,2.7,0.9,0.2,2.1,2.7,29.1,111.0,115.0,23.0,14.0,463.0,16.2,0.591,0.494,0.12,2.0,14.7,8.1,9.8,0.9,0.4,7.9,23.7,0.6,0.2,0.8,0.079,1.8,-2.4,-0.6,0.2,2731714.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,2731714.0,Second Unit
Juan Hernangómez,PF,Minnesota Timberwolves,14.0,7.0,15.5,0.45299999999999996,3.3,7.8,0.42,3.7,7.7,0.485,3.2,5.2,0.609,2.1,9.4,11.5,2.0,1.6,0.5,1.6,4.0,20.4,114.0,112.0,24.0,14.0,411.0,14.1,0.5760000000000001,0.504,0.336,4.7,22.1,13.1,6.4,1.6,0.8,8.2,17.1,0.5,0.4,0.8,0.098,-0.4,-1.0,-1.4,0.1,3321030.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,3321030.0,Second Unit
D'Angelo Russell,PG,Minnesota Timberwolves,12.0,10.3,25.0,0.41200000000000003,4.5,13.0,0.345,5.8,12.0,0.485,5.7,6.5,0.873,0.4,6.2,6.5,9.4,2.0,0.5,5.4,2.6,30.8,105.0,113.0,23.0,12.0,392.0,17.6,0.5529999999999999,0.521,0.261,0.8,14.5,7.4,33.1,2.0,0.8,16.4,29.5,0.2,0.3,0.5,0.064,1.8,-1.7,0.2,0.2,27285000.0,28649250.0,30013500.0,31377750.0,0.0,0.0,NaN,117325500.0,Second Unit
James Johnson,PF,Minnesota Timberwolves,1.0,8.8,17.6,0.5,2.3,6.3,0.37,6.5,11.3,0.573,3.2,4.7,0.6759999999999999,2.3,6.7,9.1,7.3,2.6,2.6,4.5,6.3,23.1,109.0,108.0,32.0,14.0,338.0,17.9,0.588,0.359,0.266,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,0.3,0.4,0.8,0.109,0.2,1.5,1.7,0.3,15349400.0,16047100.0,0.0,0.0,0.0,0.0,Cap space,15349400.0,Second Unit
Jaylen Nowell,SG,Minnesota Timberwolves,0.0,5.8,16.3,0.358,0.9,8.0,0.115,4.9,8.3,0.593,4.9,5.2,0.941,0.9,3.1,4.0,5.8,0.9,0.3,0.9,3.4,17.5,109.0,117.0,20.0,15.0,151.0,10.5,0.47100000000000003,0.491,0.321,2.0,7.3,4.5,17.8,0.9,0.6,4.7,17.3,0.1,0.0,0.2,0.051,-2.9,-0.8,-3.7,-0.1,1400000.0,1517981.0,1782621.0,1930681.0,0.0,0.0,MLE,1400000.0,Second Unit
Derrick Favors,C,New Orleans Pelicans,43.0,8.0,12.9,0.62,0.0,0.3,0.14300000000000002,8.0,12.6,0.631,1.5,2.6,0.581,6.2,12.6,18.9,3.2,1.1,1.9,2.2,4.2,17.6,126.0,108.0,28.0,45.0,1089.0,19.0,0.624,0.023,0.203,14.1,29.0,21.5,9.8,1.1,3.4,13.3,14.4,2.4,1.4,3.8,0.168,0.8,0.4,1.2,0.9,17650000.0,0.0,0.0,0.0,0.0,0.0,NaN,17650000.0,Second Unit
E'Twaun Moore,SG,New Orleans Pelicans,5.0,8.4,19.8,0.424,2.9,7.7,0.375,5.5,12.1,0.456,1.4,2.1,0.674,1.4,4.5,5.9,3.5,1.4,0.5,1.8,3.7,21.1,104.0,114.0,30.0,51.0,958.0,11.1,0.509,0.39,0.105,3.2,10.4,6.8,10.9,1.4,0.9,8.1,19.9,0.2,0.6,0.8,0.042,-2.0,-1.0,-2.9,-0.2,8664928.0,0.0,0.0,0.0,0.0,0.0,Cap Space,8664928.0,Second Unit
Jaxson Hayes,C,New Orleans Pelicans,12.0,7.5,11.4,0.66,0.0,0.2,0.25,7.5,11.2,0.667,5.3,8.4,0.63,4.0,6.9,10.8,2.5,1.1,2.6,2.0,6.9,20.4,131.0,110.0,19.0,56.0,951.0,17.8,0.675,0.017,0.736,9.0,15.7,12.3,7.5,1.1,4.6,11.6,15.1,2.5,1.0,3.5,0.17600000000000002,-0.8,0.8,0.1,0.5,4862040.0,5105160.0,5348280.0,6803012.0,0.0,0.0,1st Round Pick,9967200.0,Second Unit
Nicolò Melli,C,New Orleans Pelicans,6.0,6.4,14.4,0.442,3.4,9.4,0.361,3.0,5.1,0.5920000000000001,2.3,3.1,0.733,1.9,6.2,8.2,3.5,1.6,1.0,2.2,5.5,18.5,114.0,112.0,29.0,52.0,889.0,12.3,0.583,0.647,0.21600000000000003,4.4,14.3,9.3,10.2,1.6,1.8,12.1,15.9,1.0,0.8,1.8,0.095,-0.9,0.3,-0.6,0.3,3902439.0,4097561.0,0.0,0.0,0.0,0.0,Room Exception,8000000.0,Second Unit
Kenrich Williams,PF,New Orleans Pelicans,18.0,2.9,8.5,0.34299999999999997,1.5,5.7,0.26,1.4,2.8,0.511,0.5,1.4,0.375,2.9,7.7,10.6,3.1,1.5,1.2,1.2,4.8,7.8,103.0,111.0,25.0,35.0,779.0,7.6,0.43,0.6709999999999999,0.168,6.6,17.5,12.0,8.3,1.5,2.2,12.0,9.2,0.1,0.8,0.8,0.052000000000000005,-3.3,1.0,-2.3,-0.1,1416852.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,1416852.0,Second Unit
Terrance Ferguson,SF,Oklahoma City Thunder,37.0,3.1,8.3,0.37200000000000005,1.9,6.4,0.297,1.2,1.8,0.636,0.6,0.8,0.789,1.0,2.1,3.0,1.9,1.1,0.7,1.2,6.0,8.7,100.0,114.0,21.0,50.0,1170.0,4.1,0.504,0.779,0.095,2.3,4.6,3.5,5.0,1.1,1.2,12.6,9.0,-0.1,0.8,0.7,0.027000000000000003,-4.5,0.3,-4.1,-0.6,2475840.0,3944013.0,0.0,0.0,0.0,0.0,1st Round Pick,6419853.0,Second Unit
Nerlens Noel,C,Oklahoma City Thunder,6.0,8.4,12.2,0.685,0.0,0.1,0.33299999999999996,8.3,12.1,0.6890000000000001,3.6,4.7,0.765,3.9,9.1,13.0,2.5,2.7,3.9,2.6,6.9,20.4,130.0,102.0,25.0,55.0,1014.0,21.7,0.7140000000000001,0.012,0.386,9.3,20.0,14.8,7.9,2.7,6.9,15.4,15.3,2.7,2.1,4.8,0.225,0.5,3.4,4.0,1.5,2028594.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2028594.0,Second Unit
Darius Bazley,PF,Oklahoma City Thunder,8.0,4.7,12.3,0.38299999999999995,1.6,5.4,0.3,3.1,7.0,0.446,1.7,2.5,0.6809999999999999,1.1,9.4,10.5,1.6,1.1,1.9,2.1,2.4,12.7,90.0,108.0,19.0,53.0,909.0,8.1,0.475,0.435,0.204,2.7,20.7,12.0,4.3,1.1,3.3,13.8,14.1,-0.8,1.2,0.4,0.019,-3.1,0.6,-2.5,-0.1,2284800.0,2399160.0,2513040.0,4264629.0,0.0,0.0,1st Round Pick,4683960.0,Second Unit
Abdel Nader,SF,Oklahoma City Thunder,5.0,6.4,14.2,0.455,2.5,6.8,0.371,3.9,7.4,0.53,3.1,4.0,0.774,0.9,4.9,5.8,2.3,1.3,1.3,2.3,4.2,18.5,107.0,111.0,26.0,48.0,756.0,11.2,0.58,0.47700000000000004,0.282,2.1,10.8,6.6,6.6,1.3,2.3,12.7,16.5,0.4,0.7,1.1,0.07200000000000001,-1.1,0.2,-0.8,0.2,1618520.0,1752950.0,0.0,0.0,0.0,0.0,NaN,1618520.0,Second Unit
Hamidou Diallo,SF,Oklahoma City Thunder,3.0,6.9,15.3,0.452,0.5,2.4,0.2,6.4,12.8,0.5,2.0,3.1,0.622,2.0,6.5,8.5,1.5,2.0,0.6,2.6,5.7,16.2,93.0,109.0,21.0,38.0,699.0,8.4,0.488,0.16,0.205,4.8,14.3,9.7,4.5,2.0,1.0,13.4,17.4,-0.6,0.8,0.2,0.013999999999999999,-5.0,0.3,-4.8,-0.5,1416852.0,1663861.0,0.0,0.0,0.0,0.0,MLE,1416852.0,Second Unit
Cameron Johnson,PF,Phoenix Suns,1.0,6.5,15.4,0.418,4.3,10.9,0.397,2.1,4.6,0.469,1.7,2.2,0.7609999999999999,1.9,4.8,6.7,2.5,1.4,0.8,1.4,3.4,18.9,114.0,113.0,23.0,49.0,996.0,12.2,0.5760000000000001,0.705,0.142,4.3,11.5,7.8,7.4,1.4,1.4,7.7,16.0,1.1,0.7,1.8,0.086,0.5,-0.7,-0.2,0.5,4033440.0,4235160.0,4437000.0,5887899.0,0.0,0.0,1st Round Pick,8268600.0,Second Unit
Aron Baynes,C,Phoenix Suns,28.0,9.3,19.3,0.48,3.0,8.5,0.35100000000000003,6.3,10.8,0.5820000000000001,2.8,3.8,0.747,3.6,8.4,12.0,3.4,0.5,1.2,2.5,7.1,24.4,113.0,113.0,33.0,42.0,934.0,15.1,0.581,0.441,0.19699999999999998,8.3,20.2,14.1,11.0,0.5,2.2,10.8,21.1,1.3,0.7,2.0,0.10300000000000001,-0.2,-0.9,-1.1,0.2,5453280.0,0.0,0.0,0.0,0.0,0.0,NaN,5453280.0,Second Unit
Jevon Carter,PG,Phoenix Suns,2.0,5.1,12.9,0.4,2.9,7.3,0.39299999999999996,2.3,5.5,0.409,1.3,1.6,0.84,1.6,4.6,6.2,4.1,2.4,0.8,1.9,4.8,14.5,107.0,111.0,24.0,50.0,754.0,10.4,0.535,0.5710000000000001,0.122,3.6,11.0,7.2,11.7,2.4,1.5,12.6,13.9,0.3,0.7,1.1,0.068,-1.6,1.0,-0.6,0.3,1416852.0,0.0,0.0,0.0,0.0,0.0,MInimum Salary,1416852.0,Second Unit
Frank Kaminsky,C,Phoenix Suns,13.0,8.4,18.4,0.455,2.6,7.4,0.348,5.8,11.0,0.527,3.9,5.8,0.67,2.0,8.4,10.4,4.7,0.9,0.7,2.2,4.6,23.2,111.0,113.0,26.0,32.0,718.0,14.5,0.5539999999999999,0.401,0.315,4.6,20.2,12.2,14.8,0.9,1.2,9.4,20.8,0.8,0.6,1.4,0.092,0.2,-0.3,-0.1,0.3,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,9772350.0,Second Unit
Elie Okobo,PG,Phoenix Suns,3.0,4.8,12.1,0.39799999999999996,1.7,4.8,0.35200000000000004,3.1,7.4,0.42700000000000005,3.1,4.5,0.687,1.1,4.8,5.9,7.6,1.6,0.3,2.5,3.5,14.4,107.0,113.0,22.0,54.0,707.0,10.5,0.511,0.392,0.37,2.5,11.6,6.9,21.5,1.6,0.5,15.3,14.9,0.4,0.5,0.9,0.059000000000000004,-2.0,-0.1,-2.1,0.0,1416852.0,1663861.0,1802057.0,0.0,0.0,0.0,NaN,1416852.0,Second Unit
Mario Hezonja,PF,Portland Trail Blazers,4.0,5.0,11.7,0.429,1.3,4.0,0.32799999999999996,3.7,7.8,0.48,2.6,3.2,0.8240000000000001,1.6,8.5,10.1,2.6,1.7,0.6,2.3,5.7,14.0,104.0,113.0,24.0,47.0,767.0,9.5,0.532,0.33899999999999997,0.27,3.6,18.1,10.9,7.2,1.7,1.0,14.9,13.7,0.1,0.6,0.7,0.046,-3.1,0.2,-2.9,-0.2,1737145.0,1882867.0,0.0,0.0,0.0,0.0,Minimum Salary,3620012.0,Second Unit
Trevor Ariza,SF,Portland Trail Blazers,21.0,5.3,10.8,0.491,2.3,5.8,0.4,3.0,5.0,0.595,2.8,3.2,0.872,0.9,5.9,6.8,2.8,2.3,0.5,1.9,3.3,15.7,121.0,113.0,34.0,21.0,702.0,12.8,0.643,0.535,0.29600000000000004,1.9,12.6,7.4,7.7,2.3,1.0,13.5,12.6,1.0,0.5,1.5,0.10099999999999999,-1.0,0.5,-0.5,0.3,12200000.0,12800000.0,0.0,0.0,0.0,0.0,NaN,14000000.0,Second Unit
Rodney Hood,SF,Portland Trail Blazers,21.0,6.7,13.2,0.506,2.7,5.5,0.493,4.0,7.8,0.515,1.6,2.1,0.778,0.8,4.8,5.5,2.5,1.3,0.3,1.5,3.5,17.7,121.0,117.0,27.0,21.0,619.0,12.2,0.625,0.413,0.157,1.7,10.2,6.0,7.1,1.3,0.5,9.4,13.9,0.9,0.2,1.1,0.087,-0.4,-0.5,-0.9,0.2,5718000.0,6003900.0,0.0,0.0,0.0,0.0,MLE,5718000.0,Second Unit
Nassir Little,PF,Portland Trail Blazers,5.0,5.4,12.6,0.43,1.2,4.9,0.237,4.2,7.7,0.5539999999999999,2.3,3.7,0.636,2.6,6.4,9.0,1.8,1.1,1.2,1.2,6.0,14.3,108.0,115.0,19.0,48.0,573.0,9.7,0.505,0.391,0.29100000000000004,5.7,13.7,9.8,5.1,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.05,-2.9,-0.6,-3.5,-0.2,2105520.0,2210640.0,2316240.0,4171548.0,0.0,0.0,1st Round Pick,4316160.0,Second Unit
Caleb Swanigan,PF,Portland Trail Blazers,1.0,4.7,7.7,0.605,0.0,0.4,0.0,4.7,7.4,0.634,1.4,2.7,0.5329999999999999,4.5,12.2,16.7,5.2,0.4,0.9,5.6,9.7,10.8,99.0,113.0,22.0,20.0,265.0,8.3,0.605,0.047,0.349,9.9,26.2,18.2,14.2,0.4,1.6,38.5,12.9,-0.1,0.2,0.1,0.023,-5.5,0.0,-5.6,-0.2,2033160.0,0.0,0.0,0.0,0.0,0.0,1st Round Pick,2033160.0,Second Unit
De'Aaron Fox,PG,Sacramento Kings,43.0,11.3,23.7,0.475,1.6,5.2,0.307,9.6,18.4,0.523,7.4,10.5,0.703,1.0,5.2,6.2,10.4,2.2,0.8,4.8,4.4,31.5,110.0,111.0,22.0,45.0,1426.0,20.3,0.556,0.221,0.442,2.3,12.3,7.2,35.4,2.2,1.5,14.6,29.6,2.1,1.3,3.5,0.11699999999999999,2.1,-0.3,1.8,1.4,6392760.0,8099627.0,0.0,0.0,0.0,0.0,1st Round Pick,14492387.0,Second Unit
Richaun Holmes,C,Sacramento Kings,33.0,9.1,13.9,0.654,0.0,0.0,,9.1,13.9,0.654,3.5,4.3,0.8,5.1,9.0,14.1,1.7,1.7,2.4,2.1,6.6,21.7,131.0,108.0,26.0,39.0,1125.0,20.5,0.685,0.0,0.312,11.5,21.3,16.3,5.4,1.7,4.7,11.8,16.0,3.2,1.5,4.6,0.198,0.6,0.9,1.5,1.0,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,9772350.0,Second Unit
Harry Giles,PF,Sacramento Kings,17.0,9.8,17.4,0.56,0.0,0.0,,9.8,17.4,0.56,2.8,3.6,0.767,2.8,10.6,13.4,4.1,1.8,1.2,2.9,8.4,22.3,112.0,109.0,21.0,38.0,579.0,16.3,0.586,0.0,0.20800000000000002,6.3,25.2,15.5,13.4,1.8,2.3,13.4,19.6,0.7,0.7,1.4,0.12,-2.2,1.1,-1.1,0.1,2578800.0,0.0,0.0,0.0,0.0,0.0,1st Round Pick,2578800.0,Second Unit
Kent Bazemore,SG,Sacramento Kings,0.0,7.1,16.7,0.426,2.2,5.6,0.386,4.9,11.1,0.446,5.0,6.9,0.7290000000000001,1.1,9.3,10.4,2.4,2.5,0.8,2.5,6.0,21.5,104.0,108.0,30.0,21.0,493.0,13.0,0.5429999999999999,0.337,0.414,2.5,22.1,12.0,7.1,2.5,1.6,11.1,19.9,0.2,0.6,0.8,0.077,-3.0,0.4,-2.6,-0.1,19269662.0,0.0,0.0,0.0,0.0,0.0,Cap Space,19269662.0,Second Unit
Yogi Ferrell,PG,Sacramento Kings,0.0,6.8,17.0,0.396,1.9,7.0,0.275,4.8,10.1,0.48,3.2,3.7,0.865,0.6,4.2,4.8,5.9,1.4,0.4,2.5,3.1,18.6,103.0,114.0,26.0,44.0,484.0,10.7,0.499,0.408,0.21899999999999997,1.4,10.0,5.6,17.6,1.4,0.8,11.9,18.9,0.1,0.3,0.4,0.036000000000000004,-2.1,-0.4,-2.5,-0.1,3150000.0,0.0,0.0,0.0,0.0,0.0,Cap Space,3150000.0,Second Unit
Patty Mills,PG,San Antonio Spurs,1.0,8.3,19.3,0.429,5.0,13.1,0.38,3.3,6.3,0.529,3.1,3.6,0.861,0.6,2.7,3.3,3.8,1.7,0.2,1.7,3.3,24.7,115.0,117.0,31.0,63.0,1430.0,14.7,0.589,0.675,0.188,1.4,6.0,3.7,11.3,1.7,0.4,7.6,20.5,2.1,0.5,2.6,0.086,1.1,-1.2,-0.1,0.7,12428571.0,13285714.0,0.0,0.0,0.0,0.0,Bird Rights,25714285.0,Second Unit
Rudy Gay,PF,San Antonio Spurs,5.0,8.3,18.7,0.442,2.2,6.9,0.314,6.1,11.8,0.517,3.7,4.2,0.8759999999999999,2.1,9.9,12.0,3.8,1.0,1.0,2.9,3.3,22.4,105.0,113.0,33.0,60.0,1287.0,14.4,0.545,0.369,0.225,4.7,22.3,13.5,11.3,1.0,1.9,12.4,21.3,0.6,0.9,1.5,0.054000000000000006,-0.5,-1.0,-1.5,0.2,14000000.0,14000000.0,0.0,0.0,0.0,0.0,NaN,28000000.0,Second Unit
Trey Lyles,PF,San Antonio Spurs,53.0,5.8,13.0,0.446,2.5,6.3,0.387,3.3,6.6,0.503,1.2,1.7,0.733,2.7,11.0,13.6,2.6,1.1,1.1,1.5,3.7,15.3,113.0,113.0,24.0,63.0,1271.0,12.7,0.557,0.49,0.131,6.0,24.6,15.3,7.3,1.1,1.9,9.7,13.7,1.2,1.0,2.2,0.081,-0.5,-0.7,-1.2,0.2,5500000.0,5500000.0,0.0,0.0,0.0,0.0,MLE,5500000.0,Second Unit
Jakob Pöltl,C,San Antonio Spurs,10.0,6.7,10.8,0.619,0.0,0.0,,6.7,10.8,0.619,1.8,3.7,0.486,5.2,10.3,15.4,5.1,1.5,4.2,2.2,4.8,15.2,125.0,108.0,24.0,58.0,965.0,19.6,0.611,0.0,0.33899999999999997,11.6,23.0,17.3,14.6,1.5,7.7,15.2,13.3,2.0,1.3,3.3,0.165,0.8,2.3,3.1,1.2,3754886.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,3754886.0,Second Unit
Marco Belinelli,SG,San Antonio Spurs,0.0,6.5,16.7,0.391,3.5,9.6,0.368,3.0,7.2,0.42200000000000004,2.0,2.5,0.78,0.2,5.3,5.5,3.9,0.6,0.1,1.0,2.5,18.6,108.0,118.0,33.0,52.0,779.0,10.2,0.521,0.5720000000000001,0.151,0.6,11.9,6.2,11.3,0.6,0.1,5.2,17.0,0.4,0.1,0.6,0.035,-1.0,-1.9,-2.9,-0.2,5846154.0,0.0,0.0,0.0,0.0,0.0,MLE,5846154.0,Second Unit
Mike Conley,PG,Utah Jazz,35.0,8.2,20.2,0.405,3.3,8.9,0.376,4.9,11.4,0.429,3.9,4.9,0.795,1.1,4.4,5.5,7.4,1.3,0.2,3.2,3.8,23.6,108.0,112.0,32.0,41.0,1171.0,13.7,0.527,0.43799999999999994,0.24100000000000002,2.7,9.5,6.2,22.8,1.3,0.3,12.4,23.0,1.0,1.0,2.1,0.085,0.4,-0.4,0.0,0.6,32511623.0,34504132.0,0.0,0.0,0.0,0.0,Cap Space,54938006.0,Second Unit
Jordan Clarkson,SG,Utah Jazz,0.0,11.7,24.2,0.48200000000000004,4.0,11.0,0.366,7.6,13.2,0.579,2.6,3.3,0.78,1.5,4.1,5.5,3.1,1.5,0.4,2.4,3.3,30.0,112.0,111.0,27.0,34.0,861.0,17.4,0.584,0.45399999999999996,0.138,3.5,8.8,6.2,10.5,1.5,0.7,8.7,25.3,1.2,0.8,2.0,0.11199999999999999,1.6,-0.9,0.7,0.6,13437500.0,0.0,0.0,0.0,0.0,0.0,Cap Space,13437500.0,Second Unit
Georges Niang,PF,Utah Jazz,0.0,7.6,16.7,0.45299999999999996,4.9,11.7,0.41600000000000004,2.7,5.1,0.5379999999999999,1.2,1.4,0.8640000000000001,0.8,6.1,6.9,2.2,0.8,0.3,1.6,4.0,21.2,116.0,112.0,26.0,58.0,772.0,12.4,0.612,0.698,0.083,1.8,13.2,7.7,6.7,0.8,0.5,8.6,17.1,1.0,0.7,1.7,0.105,0.9,-0.4,0.5,0.5,1783557.0,1678854.0,0.0,0.0,0.0,0.0,NaN,1678854.0,Second Unit
Emmanuel Mudiay,PG,Utah Jazz,1.0,8.8,18.7,0.47100000000000003,1.8,4.9,0.355,7.1,13.8,0.512,3.4,4.5,0.754,1.1,6.4,7.5,6.9,1.2,0.6,4.2,4.1,22.8,105.0,110.0,23.0,48.0,752.0,13.7,0.55,0.263,0.239,2.6,13.7,8.4,21.8,1.2,1.1,16.9,22.4,0.3,0.8,1.1,0.071,-1.2,0.1,-1.1,0.2,1737145.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,1737145.0,Second Unit
Jeff Green,PF,Utah Jazz,2.0,6.6,17.2,0.385,3.0,9.2,0.327,3.6,8.0,0.451,4.3,5.6,0.778,1.2,5.9,7.1,1.8,1.1,0.9,2.4,4.1,20.5,101.0,111.0,33.0,30.0,553.0,10.1,0.523,0.5329999999999999,0.32299999999999995,2.9,12.7,8.0,5.2,1.1,1.5,10.8,19.8,0.0,0.6,0.6,0.048,-1.8,-0.2,-2.0,0.0,2564753.0,0.0,0.0,0.0,0.0,0.0,NaN,2564753.0,Second Unit
Ante Žižić,C,Cleveland Cavaliers,0.0,9.0,15.9,0.569,0.0,0.0,,9.0,15.9,0.569,3.1,4.2,0.737,4.0,10.6,14.5,1.3,1.5,1.1,2.2,5.9,21.1,116.0,113.0,23.0,22.0,221.0,16.4,0.597,0.0,0.264,9.0,24.4,16.6,4.2,1.5,1.9,11.1,17.5,0.3,0.2,0.5,0.106,-1.7,-1.5,-3.2,-0.1,2281800.0,0.0,0.0,0.0,0.0,0.0,1st Round Pick,2281800.0,Third Unit
Tyler Cook,PF,Cleveland Cavaliers,0.0,9.7,13.9,0.7,0.0,0.0,,9.7,13.9,0.7,7.0,8.3,0.833,5.6,8.3,13.9,1.4,1.4,0.0,1.4,5.6,26.4,150.0,116.0,22.0,11.0,35.0,23.8,0.752,0.0,0.6,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.7,0.2,0.0,0.2,0.244,3.0,-0.6,2.4,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,NaN,151504.0,Third Unit
Tyler Cook,PF,Cleveland Cavaliers,0.0,9.7,13.9,0.7,0.0,0.0,,9.7,13.9,0.7,7.0,8.3,0.833,5.6,8.3,13.9,1.4,1.4,0.0,1.4,5.6,26.4,150.0,116.0,22.0,11.0,35.0,23.8,0.752,0.0,0.6,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.7,0.2,0.0,0.2,0.244,3.0,-0.6,2.4,0.0,101504.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,151504.0,Third Unit
Malik Newman,SG,Cleveland Cavaliers,0.0,0.0,24.3,0.0,0.0,12.2,0.0,0.0,12.2,0.0,24.3,24.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,24.3,58.0,123.0,22.0,1.0,4.0,-11.3,0.34700000000000003,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,41.5,0.0,0.0,0.0,-0.503,-14.5,-11.3,-25.9,0.0,50752.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,50752.0,Third Unit
Marques Bolden,C,Cleveland Cavaliers,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,32.4,32.4,0.0,16.2,0.0,0.0,16.2,0.0,,69.0,21.0,1.0,3.0,19.8,,,,0.0,74.7,37.0,0.0,16.2,0.0,,0.0,0.0,0.0,0.0,0.282,-5.8,11.3,5.5,0.0,50752.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,50752.0,Third Unit
J.P. Macura,SG,Cleveland Cavaliers,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,123.0,24.0,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023,-5.1,-1.2,-6.3,0.0,81678.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,81678.0,Third Unit
